Country,Year,Population,GDP (USD),Total Emissions,CO2 Agriculture,CO2 Buildings,CO2 Fuel Exploitation,CO2 Industrial Combustion,CO2 Power Industry,CO2 Processes,CO2 Transport,CO2 Waste,CH4 Agriculture,CH4 Buildings,CH4 Fuel Exploitation,CH4 Industrial Combustion,CH4 Power Industry,CH4 Processes,CH4 Transport,CH4 Waste ,F-Gases Processes,N2O Agriculture,N2O Buildings,N2O Fuel Exploitation,N2O Industrial Combustion,N2O Power Industry,N2O Processes,N2O Transport,N2O Waste
Indonisia,2016,261850182,9.32E+11,956.6807287,6.098085042,29.76822229,33.84267478,85.3781559,181.0639984,41.85741385,128.0996832,0.149653286,111.0242707,9.384602533,175.676018,0.4419473,0.112991853,0.077477321,0.817392499,72.93494915,9.137340101,60.0505295,1.787194808,0.066708841,0.545900804,0.86867221,3.346454445,1.194660108,2.955731825
Indonisia,2017,264498852,1.02E+12,1019.775112,6.489999292,30.71033339,30.83133964,98.1386437,195.0980262,45.58847387,135.0436777,0.153166844,115.0437839,8.456774012,192.1560592,0.464891568,0.112018823,0.081900744,0.814650951,75.01464474,10.12281454,64.39379523,1.612887338,0.067948515,0.578690058,0.967042895,3.515337195,1.240702586,3.077509303
Indonisia,2018,267066843,1.04E+12,1109.644162,6.670556411,30.09680195,31.09731633,112.0734963,216.9985348,48.85911899,150.9892134,0.156678748,117.9321927,7.181658822,220.0055764,0.457769413,0.295566507,0.079647885,0.84305299,77.06120059,11.32566856,65.59473546,1.294711234,0.066258886,0.620049497,1.28102837,4.08644457,1.434526471,3.142356604
Indonisia,2019,269582878,1.12E+12,1161.779446,6.553589754,28.57505457,29.75433521,147.0064795,224.7958434,50.53834794,149.4072486,0.160193143,114.0675419,5.783793496,235.2145162,0.567341451,0.291109291,0.119550575,0.86857196,77.97168479,12.39672732,65.79195805,0.972666051,0.06388476,0.776002789,1.331333425,4.187940491,1.457741709,3.125989191
Indonisia,2020,271857970,1.06E+12,1104.711582,6.675218309,28.6505831,29.08477096,131.0498143,224.9012085,47.33249573,126.4191743,0.163713204,115.2795793,4.868819525,217.9668603,0.566618272,0.276086015,0.120969053,0.7640556,80.4176876,13.46074398,65.33534694,0.835563985,0.060116015,0.767229054,1.443609508,3.807268904,1.328727232,3.135322766
Indonisia,2021,273753191,1.19E+12,1128.059995,6.687098307,29.79985563,28.76598971,131.082262,236.6338079,47.87510421,130.8077013,0.167228488,117.3199205,4.670622524,218.8955718,0.554649024,0.275181724,0.124355789,0.796691964,81.31928418,14.65100541,66.0350832,0.820577028,0.058906469,0.752689141,1.494551865,3.878846192,1.395042883,3.197967524
Indonisia,2022,275501339,1.32E+12,1240.832611,6.758322543,32.42273165,29.78122833,180.4691481,251.8023812,47.53993051,143.2915463,0.170819254,118.5886278,4.677136814,235.4865597,0.697074901,0.277910605,0.124831001,0.86725897,92.35966905,15.95790589,66.91436401,0.844020819,0.059900347,0.955656749,1.594057771,4.393979173,1.535684902,3.261864128
Iran,1970,28449705,10976245154,212.9044086,0.269238067,11.96724911,43.49919736,8.923467282,4.92491063,2.380114737,7.531060548,,16.5771867,0.068230417,102.0401023,0.007960181,0.003294765,0.00010631,0.05006946,4.930284672,0.59502,6.596231336,0.199364681,0.149979873,0.013119356,0.007664921,1.817050452,0.076557992,0.276947528
Iran,1971,29273682,13731802833,218.5777001,0.269238067,11.96724911,49.11463906,8.923467282,4.92491063,2.550887951,7.531060548,,16.16119636,0.068230417,102.0534775,0.007960181,0.003314665,0.00010631,0.050281968,5.151178359,0.59502,6.585099725,0.199364681,0.170392259,0.013119356,0.007731095,1.872141739,0.077492606,0.280140186
Iran,1972,30111574,17153463263,241.143011,0.269238067,13.8606538,54.91009549,9.723769578,5.153122157,2.876970567,8.268039148,,16.48480927,0.070020405,114.1248133,0.008837303,0.003325805,0.00010631,0.05568809,5.3301169,0.618906,6.626326299,0.218427554,0.190336537,0.014483841,0.007669477,1.944640146,0.083852261,0.298762676
Iran,1973,30981898,27081698250,279.0611053,0.269238067,16.03558948,64.60676652,11.52307011,7.260681438,3.008501707,10.35305948,,17.25771325,0.080182644,132.5188127,0.010717848,0.004301178,0.00010631,0.06994832,5.508055203,0.7291797,6.778744058,0.275440171,0.223875705,0.017443407,0.00987678,2.079721004,0.105813507,0.334266698
Iran,1974,31895534,46209092072,290.9838,0.335499961,18.21379086,64.84880055,12.65173514,8.136896382,3.749949004,12.10105685,,17.57333979,0.09022387,136.3162497,0.012226093,0.005359654,0.002491238,0.084560772,5.690502707,0.790089,7.162264467,0.312420141,0.223300534,0.020405603,0.010596615,2.18649854,0.121198991,0.344343567
Iran,1975,32856976,51776222350,278.3199323,0.331257107,21.31007821,56.50898615,14.34838,9.724119806,4.172537766,14.97871911,,17.59687047,0.101529272,122.0318273,0.014403425,0.005879032,0.002491238,0.106756103,5.910991393,0.798051,7.032439178,0.383660852,0.190606983,0.023992717,0.012279203,2.236159313,0.148648673,0.349268016
Iran,1976,33841060,68055295081,310.104144,0.337804724,24.3411865,66.04948289,16.386866,10.66092748,4.681175755,17.97712749,,17.46788774,0.10773267,134.1494785,0.016411629,0.007300074,0.002491238,0.132124404,6.193655434,0.7216298,7.251732537,0.447150846,0.223826554,0.027595007,0.014458296,2.353809554,0.180563533,0.371725359
Iran,1977,34876497,80600122702,312.6114105,0.432299954,28.11645603,62.62146135,18.37479924,11.98263207,4.97376952,20.89865822,,17.617645,0.121006676,128.7156303,0.018678682,0.010333362,0.002674694,0.154978431,6.365021998,0.7014879,7.651540853,0.520188571,0.212803929,0.03192791,0.017360808,2.470103005,0.210604759,0.389347201
Iran,1978,35993661,77994316621,299.6999051,0.312033301,28.04114295,60.28664197,17.36275149,12.04944777,4.738713678,21.62522352,,17.8786249,0.115067399,118.333183,0.017794513,0.010434098,0.002674694,0.165074718,6.5785785,0.7299055,7.538256593,0.519278701,0.208162106,0.031201169,0.018197513,2.516953668,0.206061746,0.414501502
Iran,1979,37205013,90391877326,245.684552,0.504899942,32.64191059,40.3588578,18.59042754,13.63159646,5.211434795,23.10499468,,17.67666723,0.127396149,73.84757079,0.019459144,0.011477808,0.001141002,0.18348824,6.879431537,0.735589,8.173933882,0.534214818,0.132373814,0.03407392,0.01862184,2.597960097,0.218598439,0.448432512
Iran,1980,38520664,94362275580,187.7230598,0.563776143,30.31683587,24.49131829,18.55589219,13.62758604,5.338366867,21.34055665,,18.21388237,0.116859735,34.95154143,0.020239526,0.010838113,0.001142836,0.159453054,7.167865837,0.762821,8.151742194,0.548268442,0.078707704,0.036116352,0.018279548,2.56800809,0.203891392,0.479070078
Iran,1981,40476251,1.00E+11,183.9910096,0.720971349,31.57450351,19.2884012,19.38255114,14.9502354,5.99616578,21.4833866,,18.70690595,0.128791818,30.27747319,0.021266516,0.011465655,0.000968553,0.152060514,7.437096011,0.7632225,9.027781253,0.603626535,0.063426839,0.038416031,0.019764023,2.611528646,0.211094519,0.519906039
Iran,1982,42500030,1.26E+11,228.0985932,0.908757051,36.09623693,33.29731295,22.20511098,16.77234611,6.077413954,23.49655318,,18.54964728,0.14230716,47.92192151,0.024014116,0.012588481,0.001339275,0.159642614,7.790021374,0.95676,9.359153101,0.705293015,0.112350897,0.042807494,0.020587391,2.675412589,0.228305283,0.542710493
Iran,1983,44027986,1.56E+11,252.863528,1.066004642,44.36771385,30.68255139,25.29505268,20.29059246,6.49171757,29.08499893,,18.7485073,0.174325068,52.23962155,0.027322198,0.015338726,0.001450364,0.204973557,8.162745369,0.9943002,10.29167144,0.84925855,0.102694126,0.049057738,0.02492869,2.834358382,0.282459739,0.581883466
Iran,1984,45628402,1.62E+11,247.5112315,0.904776102,47.12079838,17.99044502,27.20314106,23.35868593,7.255322434,31.38150195,,19.60754218,0.186673717,47.42949368,0.029027789,0.016693871,0.001681394,0.222823008,8.581981608,1.264652,10.11399031,0.907542551,0.056960485,0.052335583,0.028488785,2.938411877,0.28295006,0.575311685
Iran,1985,47266160,1.80E+11,261.7040164,0.860409443,51.23871737,15.72266569,28.5325682,26.23243116,7.837654381,34.9817191,,20.68279415,0.208771616,48.90329312,0.030835501,0.018580947,0.001660394,0.24643947,9.110213417,1.530893,10.39840805,1.044925657,0.048925912,0.055977023,0.033126283,3.06374404,0.328969386,0.590293081
Iran,1986,48913237,2.09E+11,247.7118156,0.934266563,44.84902073,15.34546545,26.5556011,26.19350404,7.322969074,33.05765781,,21.6682238,0.185538304,43.84301588,0.028935654,0.018460708,0.001660394,0.232072628,9.383116507,1.631243684,11.34009166,1.000164341,0.04741223,0.052666362,0.033121214,3.063242782,0.303412114,0.620952569
Iran,1987,50541490,1.34E+11,264.009077,0.928033238,47.82861859,14.54556289,30.10809512,27.07266196,7.80806981,34.87422403,,21.66938129,0.18353818,50.6428655,0.031367222,0.019710057,0.001660394,0.243126227,9.842991095,1.749689752,11.11822602,1.084075103,0.044541114,0.056100345,0.031483603,3.151619123,0.32191784,0.651518518
Iran,1988,52111868,1.23E+11,265.5238421,0.927352291,48.54349784,14.08934959,30.34792082,28.5899808,7.262428671,34.82494102,,20.95754856,0.205094948,50.76405498,0.03147615,0.020752579,0.001744272,0.243783497,10.2627789,1.801053236,11.19617297,1.096180163,0.041152046,0.056104182,0.033257811,3.218956729,0.308437809,0.699822266
Iran,1989,53644736,1.20E+11,294.800039,1.348495104,53.32589357,8.841211147,36.67279674,30.91114219,7.729492057,36.82380321,,23.62456883,0.203695128,63.19785413,0.034669922,0.023323847,0.006775868,0.261294945,10.86129399,1.981382836,13.31583544,1.161800475,0.023674296,0.059665423,0.034501365,3.320211478,0.325567758,0.711089216
Iran,1990,55793629,1.25E+11,332.7630375,1.068518965,52.88296333,29.40095089,37.34676985,35.91576888,9.024693548,39.15118171,,23.55958048,0.206063336,71.61983414,0.035932504,0.027347304,0.007202173,0.279625526,11.22236554,2.646346123,12.41880225,1.219964869,0.096228925,0.063713553,0.038832045,3.437620527,0.349748972,0.742982056
Iran,1991,57990883,,377.986563,1.212618927,58.15402706,30.64319652,45.89626703,38.44960522,8.864092466,42.3198727,,23.31283063,0.222808991,94.98642081,0.041461708,0.031685385,0.008508186,0.302071648,11.52160149,3.131369123,12.69209956,1.31314939,0.09758593,0.070771679,0.040595732,3.521099347,0.3661466,0.786676827
Iran,1992,59372016,,402.6335283,1.526799832,71.50905504,30.70915082,44.87952501,38.72396546,9.653415976,44.15327029,,25.14985291,0.271447455,99.64423396,0.041650362,0.033641732,0.009123468,0.322658794,11.85030263,2.979016897,14.54665662,1.527479199,0.096835238,0.072739284,0.040930057,3.719598487,0.361877787,0.810301035
Iran,1993,59755430,63743623231,401.6774258,1.035885604,68.23170318,28.86862508,36.51285475,44.95365073,10.47794972,49.81344308,,25.2639777,0.284526424,101.4538017,0.035139627,0.040246354,0.009131737,0.36082097,12.00971906,2.6810383,13.18500936,1.282881625,0.084720266,0.061733358,0.044318884,3.753603803,0.424729499,0.807915013
Iran,1994,59985749,71841461172,442.8955028,1.135357025,82.27114473,33.30496854,41.52035665,48.75877983,10.37452982,56.75186667,,25.46621193,0.321224898,107.1554538,0.036709599,0.044158383,0.015045435,0.381119326,12.48030099,2.389678378,13.71392134,1.307054949,0.10290113,0.061809019,0.045715931,3.879657042,0.559993302,0.817544106
Iran,1995,60794809,96419225745,444.9305003,1.15253797,83.89169742,32.23823593,43.36218822,51.86886096,11.74313289,55.71098644,,25.85972615,0.314110232,102.3679581,0.035686748,0.045969964,0.024274667,0.366315219,12.86193806,2.228087056,14.02318397,1.258613904,0.097813222,0.057593789,0.050286824,3.88674227,0.64553913,0.839021119
Iran,1996,61598378,1.20E+11,463.5049652,1.251956994,89.18652995,34.18998383,37.29583705,54.77014143,14.11753945,59.9305331,,26.43508852,0.333634168,108.3372157,0.033257502,0.048636803,0.026317757,0.373955805,13.24579297,2.152921173,14.49906274,1.244277519,0.104198918,0.056734623,0.052117435,4.147334937,0.806393233,0.865503558
Iran,1997,62480533,1.14E+11,478.4678307,1.484999805,90.9679437,34.27233999,42.63517008,58.40252025,14.70427294,61.26772248,,26.42939438,0.327987292,109.1784508,0.038256252,0.055370127,0.025328749,0.371112463,13.15035165,2.197128135,15.42044169,1.222853132,0.103721195,0.064534313,0.052768733,4.230133136,0.985941817,0.879087528
Iran,1998,63461421,1.10E+11,464.1605194,1.584523606,93.51617786,31.44081542,38.30445332,58.64190437,15.90996562,63.72587042,,27.08890871,0.31818337,93.47677686,0.035621348,0.060380321,0.051281831,0.3972419,13.59731002,2.369543218,15.91700811,1.28047172,0.087656974,0.061487409,0.046018712,4.255582629,1.107975469,0.885360153
Iran,1999,64474745,1.14E+11,495.1652633,1.430837887,95.1441668,41.35411282,42.79709112,66.6904034,15.6066988,71.20838325,,26.4014047,0.320853734,93.5209539,0.036543786,0.068163685,0.055582182,0.405829477,13.8114183,2.927437304,15.49539566,1.192839678,0.096173357,0.061379407,0.052511397,4.35818395,1.216341816,0.91255685
Iran,2000,65544383,1.10E+11,525.5913053,1.540628373,101.269939,42.46300333,43.45005234,70.22787372,17.14035442,76.48949014,,25.88406926,0.334875291,105.7675276,0.037294043,0.071972324,0.053084374,0.413973078,13.99889217,3.307615551,15.61712699,1.164139292,0.105246184,0.061803651,0.05520643,4.425687806,0.793455707,0.917994264
Iran,2001,66674851,1.27E+11,531.953454,1.495737899,106.3567079,39.5511065,43.72827099,76.50005022,18.2767808,80.31102014,,25.84564645,0.348603473,97.15042842,0.037805101,0.080767348,0.068339557,0.426940806,14.34609406,3.900015366,15.78953139,1.136511499,0.092544286,0.062557518,0.060080078,4.565764039,0.865535419,0.956614676
Iran,2002,67327117,1.29E+11,551.2753399,1.490028369,108.8777436,40.60319266,44.96328221,80.40319487,19.53718512,86.56500876,,25.06261848,0.336807628,99.48868086,0.038811755,0.088112208,0.075564932,0.445383711,15.18811154,4.747386906,15.48010767,1.06782432,0.089803948,0.065764276,0.060736801,4.679008383,0.952246895,0.968734063
Iran,2003,67954699,1.54E+11,600.2923528,1.563047389,109.6346692,49.53207209,48.99342282,82.0989629,20.41560575,91.43300257,,25.26634445,0.330887179,125.3004223,0.043250379,0.094927735,0.072816005,0.443404141,15.44276176,5.515070256,16.03303902,1.12734636,0.114404855,0.076972681,0.058660756,4.727392642,0.990348969,0.983520539
Iran,2004,69061674,1.90E+11,640.6542218,1.768328313,118.3879802,50.52090408,51.80761653,91.13903868,22.36252709,96.95738081,,25.55644015,0.355283822,124.3026885,0.044420545,0.109761719,0.100899531,0.456515137,15.75245685,5.965466008,17.14030892,1.116586652,0.111214385,0.076282835,0.06727734,14.48742869,1.08618117,0.981233874
Iran,2005,70182594,2.26E+11,683.5565201,1.554666452,124.3715063,57.68622123,58.00226451,97.13664835,23.90792652,104.9332501,,26.40712065,0.5515749,133.251094,0.048995677,0.117048295,0.142799082,0.532069417,16.25969945,6.801206247,16.37306042,1.181433989,0.125614928,0.075639517,0.070000603,11.82808505,1.207902952,0.990691536
Iran,2006,71275760,2.66E+11,731.9266857,1.896190205,139.1486312,56.19577198,61.52894358,106.742056,28.06060872,111.135403,,27.08303032,0.589784172,141.619821,0.05044556,0.12289418,0.333618352,0.568189349,17.63830796,7.136252034,17.61684507,1.303207493,0.116323278,0.076883495,0.084337057,10.5694148,1.308285956,1.001440865
Iran,2007,72319418,3.50E+11,764.32265,1.639523563,149.6730036,55.29942622,74.76197388,112.4036071,32.85068208,110.5487082,,27.20888046,0.634907791,136.3915764,0.05857367,0.129092158,0.291023414,0.648771278,17.90713964,7.459169876,17.07240183,1.315905751,0.107196146,0.086606186,0.088726808,15.28297868,1.461899286,1.000875986
Iran,2008,73318394,4.12E+11,770.8297967,1.881523495,135.034649,54.40866467,79.55479383,125.7439776,37.89667332,115.2306026,,24.41785071,0.586982813,138.4883379,0.060888188,0.148253613,0.305696225,0.836346855,18.41476522,7.794592726,17.00758339,1.365056894,0.105535478,0.09117393,0.095797835,8.644111288,1.69609035,1.01984873
Iran,2009,74322685,4.16E+11,795.5272952,1.748999719,138.4789861,56.41146015,78.51020626,129.0148065,41.97142727,125.2089443,,25.14964311,0.591296875,142.3991557,0.056023674,0.150457916,0.33163702,1.245622773,18.80798268,8.012297472,16.78825924,1.383015765,0.113334181,0.081618317,0.100675686,5.632627554,2.306997137,1.031819786
Iran,2010,75373855,4.87E+11,807.1936381,1.825475925,133.7181549,54.73454917,84.25976111,132.5645103,50.76181738,116.7473155,,25.56832383,0.574756212,147.8919557,0.057006909,0.15519685,0.399178318,1.745717036,19.69954754,8.114173815,16.81723151,1.358298382,0.113760526,0.079332921,0.103769306,5.67528263,3.184363859,1.04415849
Iran,2011,76342971,6.26E+11,818.2598082,1.456190258,135.2157711,55.13897909,84.64541218,139.6581187,51.04374649,116.9365398,,25.22816571,0.536004426,149.9819441,0.052429707,0.148716352,0.400911895,1.91262821,20.15245969,8.252212397,15.81727423,1.169814851,0.114590678,0.066787407,0.126307098,5.791372974,3.35454089,1.058890064
Iran,2012,77324451,6.44E+11,813.1398767,1.497571212,125.4857149,54.340233,87.42571645,146.0431493,52.62555323,123.7661541,,25.74263716,0.510657347,136.8053218,0.054001697,0.155409615,0.326830359,2.076339275,19.9017341,8.448577123,15.8872304,1.16407928,0.108805179,0.0687225,0.130712766,5.865976798,3.614403393,1.094345856
Iran,2013,78458928,4.93E+11,833.5124538,1.263533135,135.3450736,57.2268988,87.31242028,152.8259293,49.12290173,128.2370769,,25.82844436,0.534252628,137.0507641,0.053598586,0.151488119,0.312950081,2.036526138,20.16086085,8.715633475,15.00698347,1.153312414,0.112144441,0.067266207,0.150493149,6.025374204,3.6956101,1.122917743
Iran,2014,79961672,4.60E+11,858.4414876,1.428166451,133.901235,60.34453951,93.05917204,155.8267409,49.47456651,141.1521392,,18.76043376,0.529735971,145.5835184,0.05647738,0.177192175,0.386543962,2.151415676,20.88388763,9.328710963,12.84003303,1.044063288,0.118559939,0.070011947,0.127618543,6.180890111,3.843917158,1.171918089
Iran,2015,81790841,4.08E+11,857.0215474,1.066633178,135.8690893,62.43192793,88.44245408,154.6711114,47.25897304,139.1042109,,20.06912367,0.533595123,148.996477,0.051976258,0.191506046,0.372119476,2.209103213,21.14889443,10.05968797,12.26875032,0.985612752,0.117872242,0.06150544,0.109700989,6.059001922,3.774891821,1.167328853
Iran,2016,83306231,4.58E+11,904.8487844,1.406480733,144.1011377,69.68962964,91.87054836,153.5992497,50.54952997,130.2402833,,21.60002794,0.555981026,179.1685186,0.054304369,0.19703394,0.436247303,2.267274904,21.7179829,11.07890203,14.14055474,0.865841944,0.140205663,0.064088617,0.102150527,5.959512371,3.879588715,1.163709466
Iran,2017,84505076,4.87E+11,937.917338,1.536123574,136.798839,78.47690659,96.50245942,163.90574,52.84860329,134.8308336,,19.03681491,0.534806448,189.995388,0.057717196,0.216516358,0.424039252,2.294780768,22.14881086,12.09923106,13.84562085,0.900705931,0.154674715,0.068467028,0.1016402,6.019050188,3.955733698,1.163835015
Iran,2018,85617562,3.30E+11,950.8282851,1.636537839,141.2889579,78.68197404,99.67778063,162.2560095,53.75955348,139.2590288,,20.09756024,0.542606645,187.7067345,0.059902441,0.211487295,0.460847351,2.370875737,22.40591027,13.31961167,14.44742936,0.941750011,0.151784264,0.070993616,0.10385385,6.09891372,4.11572983,1.162452191
Iran,2019,86564202,2.84E+11,915.8308156,1.626480696,139.7963424,71.2886219,98.95861359,158.8636257,55.79974969,137.7680271,,21.21479883,0.538097904,162.6591218,0.05946242,0.207268592,0.45187423,2.352156576,22.67348469,14.41284997,14.56802915,0.933070374,0.125101398,0.070461192,0.100941504,6.098865387,4.081377081,1.182393454
Iran,2020,87290193,2.40E+11,901.5556188,1.626061648,137.1257631,70.04941932,99.03226511,159.7818416,60.34844418,128.8343843,,21.53685191,0.530738221,153.7384338,0.059032522,0.209864814,0.456813869,2.347997533,22.9642783,15.51033818,14.96070048,0.863626463,0.120430328,0.069216261,0.099815597,6.077130632,4.008885708,1.203284805
Iran,2021,87923432,3.59E+11,936.5665682,1.737758771,137.3443737,81.55465034,98.90538986,168.8866884,58.15748347,131.228989,,21.79042641,0.530863652,165.4142851,0.058747509,0.225073261,0.456230583,2.351747487,23.16970436,16.72249151,15.4455976,0.877799617,0.150037641,0.068948832,0.101943949,6.146604029,4.030257175,1.210475996
Iran,2022,88550570,4.13E+11,951.9836532,1.858300086,135.7914672,77.38822742,97.66818602,171.997239,57.80778164,143.9045234,,22.19543406,0.527047783,169.6621565,0.059228786,0.231144889,0.443518328,2.324249036,23.23358765,18.04749374,16.03797462,0.961596906,0.149689653,0.07089886,0.101649921,6.224723346,4.079768713,1.217765615
Iraq,1970,9811347,3281318687,100.5602743,0.063328571,2.169198113,12.50351285,1.472902197,3.628326298,0.849592241,2.462332009,,5.918332537,0.012356795,65.80242341,0.001103617,0.003443928,,0.018895126,2.789468781,0.21855,2.004629166,0.005222823,0.045829839,0.00166756,0.006097434,0.493088291,0.023961894,0.066010798
Iraq,1971,10154928,3865346535,104.9714747,0.063328571,2.169198113,16.31051495,1.472902197,3.628326298,1.019657059,2.462332009,,6.065031879,0.012356795,65.80620252,0.001103617,0.003443928,,0.018971867,3.122172117,0.21855,1.920169222,0.005222823,0.059674591,0.00166756,0.006097434,0.509449641,0.024226701,0.07087476
Iraq,1972,10507315,4113848002,96.05440727,0.063328571,2.005767949,15.01824241,1.588376834,4.499743512,1.063178283,2.767234175,,5.731042431,0.011230282,57.08628358,0.001228433,0.004383647,,0.020500989,3.278336821,0.21855,1.986108687,0.00479812,0.054760711,0.001899287,0.007871657,0.53857003,0.027232146,0.075738722
Iraq,1973,10872139,5134367778,119.797703,0.063328571,2.169878493,17.37354363,1.908352365,4.127799722,1.032014541,2.942041361,,5.210774728,0.012092933,78.70086977,0.001426815,0.003832737,,0.021568725,3.440023444,0.21855,1.834761614,0.005185257,0.063651995,0.002152446,0.006706513,0.549225092,0.029319557,0.080602671
Iraq,1974,11243146,11516762614,119.7580063,0.08642857,2.695162031,18.74824813,2.052801507,3.870935509,1.04316655,3.41823012,,4.729652554,0.013736809,76.61204383,0.001602737,0.003557021,,0.024247654,3.608101353,0.21855,1.862356589,0.006144185,0.068410709,0.002494503,0.006193684,0.566395146,0.034080501,0.085466625
Iraq,1975,11617622,13458516763,135.7264418,0.161385712,3.129162048,20.43880568,2.789268693,4.364805025,1.321979188,4.350006233,,4.447161598,0.01544497,88.01719171,0.002157607,0.004985752,,0.030241698,3.779271345,0.21855,1.835294917,0.006807671,0.074545264,0.003336345,0.006506193,0.595739768,0.043463769,0.090330579
Iraq,1976,11999342,17754825601,151.9381334,0.158557136,3.514157165,25.93108383,3.618783626,5.455433988,1.794539144,5.499026974,,4.576773188,0.016079412,94.27274569,0.002817957,0.006012756,,0.037054781,3.985543547,0.24863,1.913529515,0.007042072,0.094153544,0.004377843,0.008036305,0.641896287,0.056664147,0.095194532
Iraq,1977,12400190,19838130715,145.495635,0.200042843,3.642452511,21.14301662,3.431137253,5.373060665,1.998007567,6.366125188,,4.701157136,0.017416445,91.16194833,0.002915665,0.005921297,,0.041933267,4.173056781,0.291635,2.012982109,0.007462295,0.076419829,0.004793898,0.008671689,0.668929343,0.066490768,0.100058486
Iraq,1978,12819707,23762275652,158.9193644,0.19705713,3.769661397,22.15417174,3.758082419,6.470860368,2.8073708,7.247487348,,4.498381234,0.017566762,100.2628396,0.003225424,0.007240788,,0.048012755,4.370998859,0.338635,1.979455907,0.007374677,0.0800652,0.005334911,0.010814789,0.708292491,0.071512428,0.10492244
Iraq,1979,13233830,37816457839,205.6991896,0.196899985,3.905330353,28.73837042,4.638706112,7.792456573,3.660411947,8.559911813,,4.499955672,0.016512641,135.4411491,0.003901103,0.008754731,,0.057015756,4.646517447,0.422295,2.020401278,0.007045149,0.104318859,0.006373706,0.012779158,0.765537911,0.084758457,0.109786393
Iraq,1980,13653369,52569000000,168.6725066,0.142371414,4.052027188,22.80842717,4.100510438,6.823402219,3.971088352,9.822869481,,4.626866059,0.016698974,103.724598,0.003868637,0.007463335,,0.065271134,4.845059797,0.50572,2.052660677,0.007261488,0.082591652,0.006742292,0.012052254,0.783719992,0.096585751,0.11465036
Iraq,1981,14067260,37823000000,90.02853148,0.095699983,3.664091288,8.949530505,4.13388338,4.848165335,3.110593334,11.17270138,,4.706016617,0.01538082,40.7646217,0.004303992,0.003866694,,0.071038615,4.876647004,0.479635,2.075014824,0.006761269,0.030427518,0.007865888,0.007282435,0.772779563,0.112710029,0.119514314
Iraq,1982,14467682,42382333333,93.2238271,0.095385697,3.342958932,9.419545916,4.961974774,3.819817599,3.090180918,13.45273916,,4.614856109,0.013914279,41.55476215,0.00520695,0.003216518,,0.083747342,5.065273072,0.48739,2.096830396,0.005676355,0.032308608,0.009547871,0.005521815,0.805454205,0.133140167,0.124378268
Iraq,1983,14903737,40712903226,96.71977653,0.069614273,3.568100692,9.879478395,4.539913073,7.044101771,3.102062941,13.84022714,,4.481449919,0.014550998,41.16503507,0.004852562,0.005373885,,0.094082487,5.242836929,0.491385,1.999963558,0.005917589,0.032528501,0.008972226,0.010761339,0.853803754,0.135522211,0.129242222
Iraq,1984,15377032,46938387097,110.766902,0.130114262,3.279612741,11.90492461,4.8789482,7.968203675,4.294068734,14.9025816,,4.221940353,0.013082469,49.61188278,0.005162799,0.005710154,,0.102139119,5.429451634,0.603245,2.203465392,0.004910698,0.039381987,0.009505083,0.011600615,0.87777208,0.135091894,0.134106109
Iraq,1985,15753856,48425161290,127.5745264,0.116285693,3.732222621,14.92590437,5.769201315,9.527557765,4.485481683,16.01357671,,4.073496959,0.014520801,58.90564635,0.006012384,0.006996013,0.0010296,0.104524159,5.625851266,0.70265,2.270183445,0.00540528,0.050167367,0.010995406,0.01384879,0.921243172,0.152755082,0.138970182
Iraq,1986,16148221,47264516129,145.210322,0.124142835,4.835075905,17.07367797,5.652949659,12.82161039,4.478111353,16.25310499,,4.024468194,0.018260524,69.73586992,0.005849264,0.008947023,0.0010296,0.111075176,5.785039988,0.627685,2.310775399,0.007250643,0.058152322,0.010663987,0.018472581,0.954474894,0.149800268,0.143834122
Iraq,1987,16598019,56774193548,161.9129448,0.150071401,5.54577966,14.12906559,5.983006331,12.49095953,5.362340499,17.2647588,,4.193742085,0.02058719,86.40898621,0.0061624,0.007784032,0.0010296,0.118992441,5.935901457,0.54708,2.379881215,0.008206926,0.048006944,0.011211392,0.016558257,0.9744838,0.159651,0.148698063
Iraq,1988,16987346,62684516129,192.2027471,0.165942827,5.971966848,13.4478629,7.607386457,14.51628445,5.600598982,18.21585304,,4.091670158,0.021321698,111.836345,0.007089734,0.009329413,0.0010296,0.127306927,6.170445985,0.4324,2.569335022,0.008160245,0.045445685,0.012286979,0.017311742,1.012449249,0.161362102,0.153562011
Iraq,1989,17442590,65831935484,208.6818908,0.121157121,6.447817918,14.20516337,8.317378863,15.71431508,7.589376412,20.80531236,,4.292923226,0.022191556,120.3316331,0.007679742,0.009441499,0.0010296,0.152714258,6.387712282,0.362605,2.408692031,0.008476881,0.047869221,0.013245178,0.017606038,1.07583449,0.183289617,0.158425947
Iraq,1990,17658381,1.80408E+11,169.632256,0.108428552,6.180945495,12.21840225,7.795170909,13.799303,7.351459943,21.76876839,,4.396467842,0.022438043,85.10721818,0.007619119,0.008346028,0.0010296,0.158026381,6.449501569,0.249414195,2.451608224,0.008794048,0.040857453,0.013524667,0.016446536,1.088520976,0.19409733,0.195867246
Iraq,1991,17846378,407796349.7,80.13219824,0.111571408,3.87770011,10.48659359,6.893377217,12.02485001,2.667544089,18.35206646,,3.099985917,0.017069267,13.50267841,0.006746384,0.008497033,,0.127157076,5.606613803,0.263135568,1.65292505,0.007550319,0.034699342,0.011981461,0.015950745,1.036229113,0.159122021,0.168153845
